session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status
6234d50d92f7ca814a50d0d1,5e0d6973946e974df5ccc57d,APPROVED,2022-03-18 18:53:04.006000,2022-03-18 18:59:01.842000,357.836,26,1996,1,100,2022-03-19 17:46:06.153000,561DDF44,United States,United States,Unemployed (and job seeking),English,United States,Female,No
6234d5108aa56422d8794b01,59f71f797086f80001941493,APPROVED,2022-03-18 18:53:09.859000,2022-03-18 18:58:37.879000,328.02,47,1479,0,100,2022-03-19 17:46:06.224000,561DDF44,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
6234d51158ff556ea5f67bae,5a5d7a42acc75b00017a8193,APPROVED,2022-03-18 18:53:08.666000,2022-03-18 18:58:47.645000,338.979,42,1518,5,100,2022-03-19 17:46:06.449000,561DDF44,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
6234d51d8d5ff121b8c671de,5df63faaa98a7a45159a9bba,APPROVED,2022-03-18 18:53:19.085000,2022-03-18 18:56:39.854000,200.769,39,880,6,99,2022-03-19 17:46:06.579000,561DDF44,United States,United States,Full-Time,English,United States,Male,Yes
6234d51fcf8a075a6450629b,60fcea6813302f34e09c62d1,APPROVED,2022-03-18 18:53:23.371000,2022-03-18 18:57:15.277000,231.906,29,341,4,98,2022-03-19 17:46:06.665000,561DDF44,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
6234d53145575b95ac2dfd3f,5cc8de463317240001da2546,APPROVED,2022-03-18 18:53:41.111000,2022-03-18 18:59:28.830000,347.719,,301,1,100,2022-03-19 17:46:06.744000,561DDF44,DATA EXPIRED,United States,DATA EXPIRED,DATA EXPIRED,United States,DATA EXPIRED,DATA EXPIRED
6234d53953625c834c343841,61058600025ac2074b04666c,APPROVED,2022-03-18 18:53:48.250000,2022-03-18 19:00:48.462000,420.212,23,354,0,100,2022-03-19 17:46:06.830000,561DDF44,United States,United States,Full-Time,English,United States,Male,No
6234d5506133b4d9616dafdb,5de6bcd545971063d3ff95db,RETURNED,2022-03-18 18:54:12.345000,,4600442.23632,52,1757,7,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6234d550e09b1c2075325ed7,5c0da14d656168000159da7a,RETURNED,2022-03-18 18:54:17.206000,,4600437.386106,52,2537,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6234d551c314e0df3a42e86c,5ec792e705a9071db9323de5,APPROVED,2022-03-18 18:54:13.413000,2022-03-18 19:00:17.939000,364.526,27,1582,2,100,2022-03-19 17:46:06.933000,561DDF44,United States,United States,Other,English,United States,Female,No
